"gene","meta.logFC.mean","meta.logFC.weighted","meta.P.Value","meta.adj.P.Val","heterogeneity.variance","direction"
"LOC104414311",-0.625620244397965,-1.51904115064595,1.81712603375406e-06,2.11716495878877e-05,0.598934628601712,"Down"
"LOC104414312",-0.429079146373985,-1.14984700281958,0.00779108990851562,0.0294482556984636,0.412335753879725,"Down"
"LOC104414332",-0.476508252388489,-1.20276126200225,8.61922664936454e-05,0.000633706902309776,0.542413766588879,"Down"
"LOC104414371",-0.366486663561277,-1.02528866002949,0.000864196734810307,0.0046787687978093,0.337315994512707,"Down"
"LOC104414381",-0.728864547658892,-2.09612454876885,3.75232221707655e-05,0.000311196766184942,1.40208690588441,"Down"
"LOC104414384",-1.43433769706024,-2.6890808970315,8.27449220253129e-13,3.84627652277455e-11,1.37893060163437,"Down"
"LOC104414394",0.6903134216938,1.00485492334788,1.96362369697667e-08,3.73255500897316e-07,0.164745167431666,"Up"
"LOC104414396",0.617257468206973,1.4520619067871,1.77493176130028e-05,0.000159803439979305,0.524726144511222,"Up"
"LOC104414424",0.976968086651438,1.31159920600136,1.23673726815099e-09,3.00673775883092e-08,0.221311438109756,"Up"
"LOC104414437",-0.798061089259353,-1.89821831428287,1.09290021477193e-10,3.36927317935608e-09,0.907783166508423,"Down"
"LOC104414441",-0.707933974566839,-1.8461360029775,8.22927610832913e-07,1.05253893419883e-05,0.993817401441953,"Down"
"LOC104414444",-0.500266997213077,-1.57179151770895,0.00911003528177734,0.0334483581509309,0.879732322129302,"Down"
"LOC104414447",-0.533604712639439,-1.29972924697203,1.29625651626997e-05,0.000121946320669508,0.55202699142756,"Down"
"LOC104414467",-0.781400161924049,-1.91287745906878,4.2148067528891e-05,0.00034444037757233,0.960932054784508,"Down"
"LOC104414468",-0.816650898089251,-1.39015989939556,1.77635683940025e-14,1.14253397576868e-12,0.331760917405759,"Down"
"LOC104414469",-0.670588303569714,-1.72041949380768,3.33066907387547e-16,2.93854852731625e-14,0.83315752101076,"Down"
"LOC104414470",-0.970662737091074,-1.7946734972677,5.97299987248334e-14,3.41581726183104e-12,0.559741722038084,"Down"
"LOC104414508",1.04491951053239,2.68719366736804,2.98865154846339e-10,8.39357310799337e-09,2.05323805742865,"Up"
"LOC104414515",1.40226593421292,3.61681253101586,0,0,3.68016575800685,"Up"
"LOC104414524",-0.76612742326023,-1.12655045448028,3.38888079820521e-08,6.11663337070403e-07,0.271041678512603,"Down"
"LOC104414525",-0.753931052212798,-2.07202741010991,7.02019148735022e-06,7.12404676058344e-05,1.31498559188239,"Down"
"LOC104414532",0.65719192666488,1.04113493794722,6.04962698602662e-07,8.00478763651801e-06,0.120827532003186,"Up"
"LOC104414540",-0.809197978171845,-1.87889322046317,2.089212527423e-07,3.13744508387527e-06,0.859357281405191,"Down"
"LOC104414549",-0.651824627150154,-1.55230873168235,2.88769845180337e-06,3.22981485303662e-05,0.645221678658609,"Down"
"LOC104414569",-0.532075950386193,-1.34415038680591,3.47610829010137e-12,1.44996423715099e-10,0.50701377929623,"Down"
"LOC104414577",-0.690076230528952,-1.23537812252833,1.87555831143715e-06,2.17673515668784e-05,0.61629990771234,"Down"
"LOC104414594",-0.890972821697072,-1.67779716403148,3.54407230229725e-08,6.34973702203838e-07,0.592898785593384,"Down"
"LOC104414600",-0.479012975077991,-1.44676970194361,0.00711608321535973,0.027304787971268,0.705192801169527,"Down"
"LOC104414650",-0.547836218102244,-1.21479135443555,6.46205311483072e-12,2.51186560279529e-10,0.351218040736082,"Down"
"LOC104414653",-0.698575808648846,-1.57597015129713,7.61798202297825e-08,1.26750555730955e-06,0.641002418800953,"Down"
"LOC104414665",-0.904205759114761,-1.4663101770901,1.99840144432528e-14,1.26115588560584e-12,0.238158327992041,"Down"
"LOC104414666",0.722203685019427,1.03375010884194,1.15080483253927e-06,1.41261951549362e-05,0.270373260139912,"Up"
"LOC104414700",0.368792234139548,1.66593859175591,5.36499224390585e-05,0.000423218991099408,2.09636875604551,"Up"
"LOC104414703",-1.17654673588138,-2.19630537491419,5.79480174955904e-09,1.24139279333006e-07,1.22439325293806,"Down"
"LOC104414716",-0.671073846620541,-1.68267072564113,4.59547423092843e-06,4.88332861916527e-05,0.789038964984715,"Down"
"LOC104414728",0.649459616343328,1.30841715993196,2.08659497346053e-05,0.000184762508363106,0.367358676700793,"Up"
"LOC104414729",0.953486566630134,1.27217370905793,4.72394999340153e-07,6.47094294039952e-06,0.0877369790657642,"Up"
"LOC104414748",-1.66041705469366,-2.20393147379578,2.75557354711964e-13,1.39185005851781e-11,1.58451430353751,"Down"
"LOC104414750",-0.538542601961123,-1.07602266375953,8.47573357075637e-05,0.000625739938998117,0.270187415176707,"Down"
"LOC104414754",0.74834791327184,1.26398174244173,8.59578701101205e-05,0.000632503713092878,0.353077642325542,"Up"
"LOC104414765",-0.312796772304513,-1.13627700653322,0.0031116481666924,0.0137855162667422,0.516445207035017,"Down"
"LOC104414771",-0.602431599630767,-1.34063673775843,5.11427733163039e-07,6.9382919732756e-06,0.43949887333371,"Down"
"LOC104414803",-0.437060227497441,-1.05078804862519,0.000514897722919461,0.00299892982115589,0.283233000563562,"Down"
"LOC104414821",0.272620654244437,1.0603830855957,0.000200158929054228,0.00132521911532053,0.478591179316052,"Up"
"LOC104414822",-0.324354544396866,-1.02331427339571,0.000582108040478757,0.00334033370853247,0.3669351880583,"Down"
"LOC104414842",-1.6626762845265,-3.01711620381341,0,0,1.51205873780873,"Down"
"LOC104414844",2.05331351058058,2.78024685847647,0,0,1.68699634207692,"Up"
"LOC104414850",-1.30310395998285,-1.75465823922796,9.14958775410923e-10,2.27223234400892e-08,1.23402475105148,"Down"
"LOC104414857",-0.629813382529253,-1.6582728871445,2.80886425230165e-14,1.72394846935887e-12,0.806250230356952,"Down"
"LOC104414867",-0.969145323619464,-1.25112739220028,3.78029108016875e-09,8.42119493863838e-08,0.0675690329032896,"Down"
"LOC104414868",-0.738890119466974,-1.51963714933451,3.2742924260809e-08,5.9377820933006e-07,0.461206838480742,"Down"
"LOC104414878",-1.60117262724073,-3.63898347056648,4.70306592326164e-06,4.98777900861212e-05,3.16653213138092,"Down"
"LOC104414892",0.416552276177404,1.63109242134483,4.33374899057037e-05,0.000352549231653285,1.12986485573217,"Up"
"LOC104414895",0.537395045622769,2.04392487589283,8.08397501161906e-08,1.33592294384864e-06,1.74655516951954,"Up"
"LOC104414896",-0.768752812350963,-1.46818557501496,1.11022302462516e-16,1.01977026518737e-14,0.491284938052234,"Down"
"LOC104414933",-0.463893613467598,-1.42287832937735,0.00642517774805551,0.0250406411480088,0.690654484331815,"Down"
"LOC104414950",0.240418469334914,1.01022088756834,0.00123158852216398,0.00633032516040111,0.601821634670425,"Up"
"LOC104414988",-0.601925679686749,-1.56222932705824,6.27743597846342e-05,0.000484091749218998,0.692132246333582,"Down"
"LOC104415032",-0.472064586806368,-1.22392048480835,4.3170245156432e-11,1.44733643167583e-09,0.42599116001087,"Down"
"LOC104415036",0.266415980255819,1.34419607376011,5.80984538367524e-07,7.71033463807786e-06,0.90309586007298,"Up"
"LOC104415098",2.08894162923102,6.55544615016561,0,0,15.0026996990831,"Up"
"LOC104415142",-0.681839596108217,-1.75987525473699,3.54816176439954e-12,1.47543018113116e-10,0.876439351485131,"Down"
"LOC104415154",0.690636042923957,2.10139799658892,2.36256449936967e-05,0.000206606920239954,1.52428726640829,"Up"
"LOC104415163",1.43483065159156,2.0426203801345,0,0,0.43516616590607,"Up"
"LOC104415168",-0.524368612816108,-1.10167572987148,4.7620581697938e-06,5.04236723932253e-05,0.310592193553955,"Down"
"LOC104415170",-0.985907547648328,-1.57949708862677,4.96575552788592e-07,6.76760818157664e-06,0.718388515057483,"Down"
"LOC104415175",0.996356008630911,2.17419223983502,1.45684297958582e-09,3.49498976345896e-08,1.05788257438028,"Up"
"LOC104415180",-0.441921574185686,-1.16251202888802,8.59628454097372e-06,8.52860975971595e-05,0.397363417900974,"Down"
"LOC104415183",-1.0374897686603,-3.18869773630401,1.09615943100216e-07,1.76471141049874e-06,3.47795116788111,"Down"
"LOC104415189",-1.46759312255965,-3.63873952639316,1.91739727761764e-07,2.90217338504417e-06,3.65921906439136,"Down"
"LOC104415195",-2.04089607251301,-3.661895248746,2.18983281508045e-08,4.13325164906916e-07,2.86711272898453,"Down"
"LOC104415198",-0.569294564837169,-1.68488433153703,0.00608676399452868,0.0239690349577527,0.934311609405146,"Down"
"LOC104415202",-0.409706283878292,-1.76106759023074,2.71068628359128e-05,0.000233772722868816,1.37491087272604,"Down"
"LOC104415205",-0.517595394408309,-1.71103045697139,0.000808477133463437,0.00442082878626357,1.08004273463811,"Down"
"LOC104415208",0.508542165086413,3.24297330328349,1.09323661234839e-12,4.98668353397895e-11,6.23797990645874,"Up"
"LOC104415214",-0.862304469940066,-1.959613070923,4.65228885748736e-07,6.38582596963503e-06,0.971964828642182,"Down"
"LOC104415222",0.531035876616397,1.31490229643322,0.00449076184681996,0.018694198897029,0.486274293597816,"Up"
"LOC104415223",-0.741346627968137,-3.51343648991765,3.67985538441973e-05,0.000306038453536501,5.98811491968228,"Down"
"LOC104415224",-0.63997492381684,-1.5913363056412,1.39821487721292e-12,6.25025353695463e-11,0.693878176794021,"Down"
"LOC104415230",0.652131170291784,2.08243111706072,8.79452088964339e-06,8.71055598611218e-05,1.54212707176185,"Up"
"LOC104415231",-0.622168034017158,-1.2712003636752,0.00026695715963565,0.00170355888141513,0.361300885222344,"Down"
"LOC104415234",-0.794749215255689,-1.22880434943112,9.78895853265271e-11,3.05645700587053e-09,0.223011787501739,"Down"
"LOC104415240",-0.0829543750496043,-1.07808428370549,4.10232914305197e-09,9.04840213370041e-08,0.826471266077079,"Down"
"LOC104415259",1.00232626510288,1.2723226763522,5.55111512312578e-14,3.20875988614993e-12,0.638389273321247,"Up"
"LOC104415262",0.281606140441815,1.01502059874322,0.0129561680083281,0.044471126459095,0.420101268893583,"Up"
"LOC104415271",-0.654674713864812,-1.65268513800711,4.69977861310422e-05,0.000378104659664198,0.753894368987493,"Down"
"LOC104415278",0.468661640235143,1.0540578294773,0.000169084992632129,0.00114031395207099,0.259065517404776,"Up"
"LOC104415284",-0.952339793978917,-1.89463199017209,3.97791821704629e-09,8.80633060940802e-08,0.744574203130037,"Down"
"LOC104415291",-0.557907778891178,-1.19133156745258,6.00164362651867e-11,1.96591207131e-09,0.321962152440103,"Down"
"LOC104415298",4.23187668227385,7.739770638543,6.08402217494586e-14,3.46453415614061e-12,15.2725382427744,"Up"
"LOC104415313",-0.723498393854262,-1.479724173398,1.22335396146589e-07,1.9495886274793e-06,0.439135579021695,"Down"
"LOC104415339",0.4612684843216,1.60277177531594,0.00551842711867401,0.0221366439871175,1.05710216776207,"Up"
"LOC104415342",0.418036239353911,1.42216465801539,0.00813525473652799,0.0305126090460659,0.792867153231075,"Up"
"LOC104415360",-1.24253155555877,-2.04561891382735,1.69864122767649e-14,1.10580719338619e-12,0.5028599145252,"Down"
"LOC104415416",-0.641482766970485,-1.96032270368509,0.000889609435341332,0.00480064337397412,1.30828277066161,"Down"
"LOC104415425",-0.520495479027208,-1.24881483574669,1.10925747476287e-08,2.26074428044186e-07,0.400675609837809,"Down"
"LOC104415428",1.31179394093132,2.3525760196106,5.55111512312578e-16,4.69673371348128e-14,0.980627902446344,"Up"
"LOC104415433",-0.395471054261043,-1.30932153755851,0.000440681254513908,0.00262859314741172,0.632419038624129,"Down"
"LOC104415435",-0.864651969212328,-1.97612380111383,2.57426846506092e-08,4.78478548173244e-07,1.06587240609601,"Down"
"LOC104415437",-0.819256239646188,-1.8773100553974,5.02159647886025e-05,0.000399893821732514,0.851522532636973,"Down"
"LOC104415461",-0.688774005232981,-1.28374953759407,1.50244100760588e-06,1.79496526792861e-05,0.367619541862358,"Down"
"LOC104415470",0.79570711581658,2.59778475907279,1.09204156067966e-05,0.000105207064292346,2.45744890495085,"Up"
"LOC104415473",0.380232413063843,1.14077088096448,0.000141681509221669,0.000977627928694211,0.446945566442196,"Up"
"LOC104415495",1.14815345922991,2.17149593548066,5.10702591327572e-15,3.71207430948423e-13,1.10161034470722,"Up"
"LOC104415497",-0.822771639129264,-1.66610954708163,4.36360958722126e-06,4.66280369477536e-05,0.739293044673669,"Down"
"LOC104415502",-1.04302138352414,-2.09388365469174,6.32827124036339e-15,4.5021369479519e-13,0.900683509553058,"Down"
"LOC104415503",-0.59947575897523,-1.45718584192865,4.18177048544521e-10,1.12836283893487e-08,0.558243650287924,"Down"
"LOC104415515",-0.412078250594302,-1.30316389510789,0.000477616340303966,0.00281603602182736,0.596938027400369,"Down"
"LOC104415531",-0.651724788645344,-1.29512548820968,6.08613937025382e-10,1.5879021794706e-08,0.477069130923793,"Down"
"LOC104415544",2.22355393550943,5.88929413878567,2.29979162380545e-07,3.42872213129994e-06,10.2423340224606,"Up"
"LOC104415568",0.756395721933636,1.44578685674099,4.25534787718007e-06,4.56348202374437e-05,0.365411314526561,"Up"
"LOC104415570",-0.47855862400926,-1.52614246178486,4.32286393903247e-07,6.01366876082936e-06,0.826357120498904,"Down"
"LOC104415586",0.523133438372845,1.26896743070092,0.000371992654988995,0.00227012855505343,0.422547258431946,"Up"
"LOC104415607",-0.570164677350761,-1.02340070256804,2.85495525409463e-06,3.19452460868052e-05,0.174124505231233,"Down"
"LOC104415608",0.597127620443804,1.34203927374593,0.00523085909369414,0.0211768863021842,0.548294087367913,"Up"
"LOC104415611",0.452868267127869,1.22299837427385,1.06740232364011e-05,0.000103092537711024,0.445029586200763,"Up"
"LOC104415615",-0.445441895531224,-1.27350959944842,1.05856629384338e-06,1.30597086325544e-05,0.518991935498064,"Down"
"LOC104415619",0.425019057109983,1.35524443078736,0.00295991732012058,0.0132203068181439,0.649933499132286,"Up"
"LOC104415636",-0.93771389363321,-1.71725073055268,3.44178552325047e-09,7.69267745992508e-08,0.548279443475524,"Down"
"LOC104415653",-1.18750679676071,-2.04632435972431,1.32078878944952e-08,2.64167607172451e-07,0.562246151053022,"Down"
"LOC104415654",-0.690234867254865,-1.44278202937032,5.56417217856264e-08,9.51157820275517e-07,0.533096850312447,"Down"
"LOC104415662",-0.98327825040753,-1.77845309920671,8.32128724592707e-07,1.05877869165722e-05,0.514386788706576,"Down"
"LOC104415666",2.05036910104333,2.58492955507423,2.96801916377376e-10,8.3443649886348e-09,2.04046069924636,"Up"
"LOC104415684",0.393211006306206,1.12992561243389,5.52840283454259e-05,0.000434448556769021,0.546321446891173,"Up"
"LOC104415688",-0.389042023384671,-1.11489418174703,0.00762314332082936,0.0289112453348366,0.397291635195555,"Down"
"LOC104415706",-0.439031760878946,-1.41966826074476,5.90191340218427e-05,0.00046056217445442,0.753063154960868,"Down"
"LOC104415707",-0.450556367212099,-1.41000230740895,7.37368565317809e-06,7.43774437397102e-05,0.690519462963069,"Down"
"LOC104415724",1.35279635873301,2.96855780307484,5.6843418860808e-14,3.2787039511091e-12,1.95802820763527,"Up"
"LOC104415725",0.49816549186823,1.71676250477024,0.000115779385036707,0.000820427710982702,1.11432696206289,"Up"
"LOC104415749",0.566599840163121,1.01190452305976,1.46701454535325e-05,0.000135351899280769,0.208021955578033,"Up"
"LOC104415751",2.0487870768387,6.77773495896789,2.5542901127551e-11,8.82842978275831e-10,16.950697283538,"Up"
"LOC104415752",0.47113553744514,1.18932506127224,1.21077708192807e-07,1.93210137629243e-06,0.728381945874084,"Up"
"LOC104415769",-0.55944937809052,-1.7026352717531,0.00949868133290144,0.0345911924005091,0.98377056344351,"Down"
"LOC104415771",-0.469660374751851,-1.3626021236733,1.9628715537956e-05,0.000174846157237967,0.600119103847376,"Down"
"LOC104415774",0.639165627901915,1.6932672080304,8.3713460083068e-05,0.000620414123483826,0.843209123750406,"Up"
"LOC104415785",-0.840121618257648,-1.66705997301248,2.22044604925031e-16,1.9917920898643e-14,0.651608928162853,"Down"
"LOC104415791",-0.616789150671431,-1.39182275221959,4.22994972382185e-14,2.49343915478298e-12,0.527157263062173,"Down"
"LOC104415792",-0.70459857011167,-1.57630367630121,1.88737914186277e-15,1.46304612612431e-13,0.643639824144916,"Down"
"LOC104415800",-0.6374041180336,-1.16834591559074,1.47271084216527e-11,5.30195671110265e-10,0.255104457407331,"Down"
"LOC104415802",-0.692566289772162,-2.11791342286898,4.18068220154888e-05,0.000342277403320337,1.5238769646454,"Down"
"LOC104415807",-0.696568061475166,-1.65440244953777,1.65147923680831e-06,1.94358598553908e-05,0.691080820996659,"Down"
"LOC104415811",-0.83698124929847,-1.25319477183574,1.0547118733939e-13,5.78495442869075e-12,0.48620539488893,"Down"
"LOC104415812",1.49706557222721,2.32393517846959,2.20971433373407e-08,4.16491554076469e-07,0.946981528347563,"Up"
"LOC104415815",0.944922175097246,2.30602925672531,1.20409826553924e-08,2.43920842749457e-07,1.45032751485524,"Up"
"LOC104415817",1.53965495027835,3.70402402918584,7.68117768024101e-06,7.72177161026028e-05,3.87823928260734,"Up"
"LOC104415836",0.481779809029872,1.01300009208417,0.0053662913675433,0.0216207451958658,0.25067901395292,"Up"
"LOC104415850",-0.497685760306363,-1.05867826346866,6.2099621814804e-06,6.38150941262398e-05,0.239251366714753,"Down"
"LOC104415853",0.589485284302966,1.00532350606913,7.0846441602157e-08,1.18317086563602e-06,0.284587052699581,"Up"
"LOC104415855",-1.03366860709155,-2.85911369382528,0,0,2.5011401837381,"Down"
"LOC104415857",-1.28675393612131,-2.79584609030568,0,0,1.75904683796149,"Down"
"LOC104415866",0.459500800265045,1.79691147063018,0.000193714566322556,0.00128636256086588,1.42175266590171,"Up"
"LOC104415868",-0.733961255617744,-1.91921688214604,9.63984447821531e-11,3.01340639569013e-09,1.0603970704165,"Down"
"LOC104415870",-0.959371862358375,-2.6883198005372,5.36856362698401e-08,9.2065374066073e-07,2.24448144911719,"Down"
"LOC104415874",-0.81620573378546,-1.45715816118657,8.50348725878192e-08,1.39664440764109e-06,0.479773854244725,"Down"
"LOC104415883",-0.425904175918357,-1.08511544154061,7.00040611423258e-06,7.10922190992467e-05,0.326005181451563,"Down"
"LOC104415889",2.60532441713277,5.87491026636642,6.0613736252435e-12,2.38026503664211e-10,8.44150813982811,"Up"
"LOC104415890",3.93093442029959,5.52343909404875,0,0,11.2599667213564,"Up"
"LOC104415916",-0.639644235463078,-1.93038908016868,0,0,1.24984454597277,"Down"
"LOC104415921",-0.526922226748034,-1.34214544766675,7.89542262680243e-08,1.30798721601895e-06,0.514607797704778,"Down"
"LOC104415923",-0.531442464519316,-1.27428318020511,5.15385796118206e-06,5.40178289866605e-05,0.413900967681254,"Down"
"LOC104415965",0.653419775210312,1.86621191715699,2.18541268688366e-05,0.00019230627846098,1.1414224665843,"Up"
"LOC104415967",-0.701534700631,-1.75937259394946,2.48745468667266e-12,1.0726048577371e-10,0.862517123009427,"Down"
"LOC104415973",0.48690626979071,1.05109442681758,0.000445285779211102,0.0026528074850731,0.26953690876351,"Up"
"LOC104415975",1.36625433167676,2.20348991169293,3.60789176312437e-12,1.49414913740582e-10,1.28546926301357,"Up"
"LOC104415986",-0.557214475261888,-1.27463326421913,3.39526902903842e-06,3.73215207491145e-05,0.442678385118512,"Down"
"LOC104415988",-0.392310455506838,-1.10024423257795,0.00462564004628541,0.0191634679767409,0.376634507305151,"Down"
"LOC104416014",0.881392422547296,2.5853784590842,0.000235642818636084,0.00152735042016394,2.18052385016555,"Up"
"LOC104416017",-0.325020145302314,-1.05026743623662,0.000851817267439658,0.00462481597773261,0.400675777959876,"Down"
"LOC104416020",-0.445234117435175,-1.18200732479734,0.000317045184325293,0.00197709111573789,0.408960419512883,"Down"
"LOC104416050",0.726531787259572,2.2682528054275,0.00133219926609973,0.0067582592237679,1.78566925807853,"Up"
"LOC104416072",-1.29953468316601,-4.09414372748203,6.73904887532606e-05,0.000514365480606489,5.86135530818567,"Down"
"LOC104416098",2.66625154283642,5.99106798800491,0,0,9.2915011959571,"Up"
"LOC104416100",1.58228915151615,3.09473532476909,0,0,2.405765679726,"Up"
"LOC104416101",2.75401335454413,5.54502146970651,0,0,7.46279981238858,"Up"
"LOC104416110",0.519552735191839,1.79408323170794,0.000217671036905176,0.0014218594449181,1.24667223833654,"Up"
"LOC104416215",-0.593758039965155,-1.68359953967054,7.81006456750388e-05,0.000583492316894211,0.892282010462644,"Down"
"LOC104416231",0.779386277016397,2.33906627512784,5.60326812726331e-08,9.57230920008466e-07,1.82520340540733,"Up"
"LOC104416238",-0.553285809963813,-1.5436664458642,0.00174504801551079,0.00850998351811474,0.736190423822069,"Down"
"LOC104416305",-0.562177249215621,-1.31059867045381,1.24645653321043e-06,1.5162395310168e-05,0.427624452414746,"Down"
"LOC104416309",-0.810327698833015,-1.0613316003198,7.1472245233295e-08,1.19287933379104e-06,0.257421338594699,"Down"
"LOC104416318",-0.878346431930045,-1.5313287592384,2.60900643545003e-06,2.94363972179102e-05,0.480229843581462,"Down"
"LOC104416327",-0.551206883289329,-1.49896837501016,9.02622421250499e-12,3.39064929416801e-10,0.673997831825208,"Down"
"LOC104416416",-0.318194039488055,-1.16004031827784,4.03240672882665e-05,0.000331047385594918,0.548850990370507,"Down"
"LOC104416425",0.476439371945426,1.0119204227461,0.000279809293027511,0.00177291874516675,0.239221493856308,"Up"
"LOC104416434",0.160931271969602,1.08300660428409,2.56834138891993e-05,0.000222786172031764,1.10460935598372,"Up"
"LOC104416472",0.413610697226201,1.10604024838888,0.0148428559987914,0.0496075066347146,0.379899952608351,"Up"
"LOC104416543",-1.08766573491709,-2.9095378184151,1.8175737359627e-08,3.4870633170426e-07,2.75094300508784,"Down"
"LOC104416545",-3.45896267582485,-8.81811456202574,7.35397298612384e-11,2.35652221578049e-09,22.1478815395535,"Down"
"LOC104416601",0.230608115884288,1.0303777206113,1.44798415726566e-05,0.000133918562351801,0.484675173632211,"Up"
"LOC104416616",0.828125513869675,1.70291561136088,9.60541689298822e-07,1.19882218002251e-05,0.681222960601869,"Up"
"LOC104416642",0.297591695613449,1.10784390399722,0.00102764915656217,0.00543640592271282,0.495296893904124,"Up"
"LOC104416657",-0.472975608276757,-1.40909290529938,5.02478010866447e-07,6.82723542525278e-06,0.657274660130453,"Down"
"LOC104416758",-1.19174799007498,-2.0089698100248,2.508659946443e-12,1.07828154524916e-10,0.683400890865219,"Down"
"LOC104416854",0.394008387981595,1.80436220948559,1.01623317538824e-08,2.08541622012914e-07,1.61367280448908,"Up"
"LOC104416884",-0.880861036163137,-1.47704458440794,1.90720310655479e-08,3.64078964561609e-07,0.298844582903815,"Down"
"LOC104416890",-0.345074974287153,-1.00858555683189,0.000205171425776807,0.00135407417374356,0.330962588240835,"Down"
"LOC104416907",-0.741588550308537,-2.05796524920596,0.000355912706695993,0.00218437242037945,1.30507182660098,"Down"
"LOC104416929",0.247366695418472,1.00310440015512,0.00466690475221632,0.0193016271949412,0.446676434651143,"Up"
"LOC104417014",-0.596587335452673,-1.16929488689579,0.00145805052613246,0.00730277743443486,0.338697898096702,"Down"
"LOC104417066",0.502865323036761,1.15248494241059,0.00937614463088288,0.0342424006386308,0.409183650433604,"Up"
"LOC104417067",0.646881442736008,1.83468677640977,0.00147631889886524,0.00737362182243287,1.06064181549653,"Up"
"LOC104417097",2.42322143282819,3.41902970280021,0,0,3.44747723132578,"Up"
"LOC104417117",0.775209456304664,1.05243858412226,7.79867281863744e-11,2.47829625199852e-09,0.0922372950443611,"Up"
"LOC104417220",0.936771090114573,2.41756997843881,9.3348129226456e-09,1.92739813239629e-07,1.66535685718949,"Up"
"LOC104417222",0.953159731154551,2.18641573812156,1.72648884078086e-09,4.0834353790638e-08,1.25310269775385,"Up"
"LOC104417224",1.11370803649156,2.30185263783706,4.44089209850063e-16,3.80540469565129e-14,1.32878951354938,"Up"
"LOC104417225",1.00356844758757,2.29606932563567,9.00796959246719e-09,1.86421876882378e-07,1.37055860766496,"Up"
"LOC104417226",0.735593735413408,1.57751167540835,9.1792000933566e-06,9.05129873911461e-05,0.623284515761521,"Up"
"LOC104417238",0.322373485771902,1.33876908131586,1.17176237903749e-05,0.000111922502735629,0.794192141362333,"Up"
"LOC104417282",-0.883800929878402,-2.25142926225097,1.11022302462516e-16,1.01977026518737e-14,1.40303875061119,"Down"
"LOC104417297",-0.519701729440429,-1.29888638032351,6.7501220413213e-07,8.81855934097802e-06,0.466634367288599,"Down"
